split,instance_id,caption,image_path,mapped_class,class_label,attributes,color,material,condition,size
train,,object photo,pooled_images/Team17_mouse_7_4.jpg,mouse,mouse,color:unknown;material:unknown;condition:unknown;size:unknown,unknown,unknown,unknown,unknown
val,,object photo,pooled_images/Team17_mouse_1_0.jpg,mouse,mouse,color:unknown;material:unknown;condition:unknown;size:unknown,unknown,unknown,unknown,unknown
train,,object photo,pooled_images/Team17_mouse_1_1.jpg,mouse,mouse,color:unknown;material:unknown;condition:unknown;size:unknown,unknown,unknown,unknown,unknown
train,,object photo,pooled_images/Team17_mouse_1_2.jpg,mouse,mouse,color:unknown;material:unknown;condition:unknown;size:unknown,unknown,unknown,unknown,unknown
train,,object photo,pooled_images/Team17_mouse_1_3.jpg,mouse,mouse,color:unknown;material:unknown;condition:unknown;size:unknown,unknown,unknown,unknown,unknown
train,,Bright yellow fabric sneakers lightly worn,pooled_images/team24_sneakers_001.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:used;size:unknown,yellow,fabric,used,unknown
train,,Bright yellow fabric sneakers lightly worn,pooled_images/team24_sneakers_002.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:used;size:unknown,yellow,fabric,used,unknown
train,,Bright yellow fabric sneakers lightly worn,pooled_images/team24_sneakers_003.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:used;size:unknown,yellow,fabric,used,unknown
val,,Bright yellow fabric sneakers lightly worn,pooled_images/team24_sneakers_004.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:used;size:unknown,yellow,fabric,used,unknown
train,,Bright yellow fabric sneakers lightly worn,pooled_images/team24_sneakers_005.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:used;size:unknown,yellow,fabric,used,unknown
train,,Fresh yellow fabric sneakers brand new,pooled_images/team24_sneakers_006.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:new;size:unknown,yellow,fabric,new,unknown
val,,Fresh yellow fabric sneakers brand new,pooled_images/team24_sneakers_007.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:new;size:unknown,yellow,fabric,new,unknown
train,,Fresh yellow fabric sneakers brand new,pooled_images/team24_sneakers_008.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:new;size:unknown,yellow,fabric,new,unknown
train,,Fresh yellow fabric sneakers brand new,pooled_images/team24_sneakers_009.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:new;size:unknown,yellow,fabric,new,unknown
val,,Fresh yellow fabric sneakers brand new,pooled_images/team24_sneakers_010.jpg,sneakers,footwear_sneakers,color:yellow;material:fabric;condition:new;size:unknown,yellow,fabric,new,unknown
train,,Sleek brown fabric sneakers unworn,pooled_images/team24_sneakers_011.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Sleek brown fabric sneakers unworn,pooled_images/team24_sneakers_012.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
val,,Sleek brown fabric sneakers unworn,pooled_images/team24_sneakers_013.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Sleek brown fabric sneakers unworn,pooled_images/team24_sneakers_014.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
val,,Sleek brown fabric sneakers unworn,pooled_images/team24_sneakers_015.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Bold red fabric sneakers pristine,pooled_images/team24_sneakers_016.jpg,sneakers,footwear_sneakers,color:red;material:fabric;condition:new;size:unknown,red,fabric,new,unknown
train,,Bold red fabric sneakers pristine,pooled_images/team24_sneakers_017.jpg,sneakers,footwear_sneakers,color:red;material:fabric;condition:new;size:unknown,red,fabric,new,unknown
val,,Bold red fabric sneakers pristine,pooled_images/team24_sneakers_018.jpg,sneakers,footwear_sneakers,color:red;material:fabric;condition:new;size:unknown,red,fabric,new,unknown
train,,Bold red fabric sneakers pristine,pooled_images/team24_sneakers_019.jpg,sneakers,footwear_sneakers,color:red;material:fabric;condition:new;size:unknown,red,fabric,new,unknown
val,,Bold red fabric sneakers pristine,pooled_images/team24_sneakers_020.jpg,sneakers,footwear_sneakers,color:red;material:fabric;condition:new;size:unknown,red,fabric,new,unknown
train,,Fresh green fabric sneakers mint condition,pooled_images/team24_sneakers_021.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:new;size:unknown,green,fabric,new,unknown
val,,Fresh green fabric sneakers mint condition,pooled_images/team24_sneakers_022.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:new;size:unknown,green,fabric,new,unknown
train,,Fresh green fabric sneakers mint condition,pooled_images/team24_sneakers_023.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:new;size:unknown,green,fabric,new,unknown
train,,Fresh green fabric sneakers mint condition,pooled_images/team24_sneakers_024.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:new;size:unknown,green,fabric,new,unknown
train,,Fresh green fabric sneakers mint condition,pooled_images/team24_sneakers_025.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:new;size:unknown,green,fabric,new,unknown
train,,Classic blue fabric sneakers pre-loved,pooled_images/team24_sneakers_026.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:used;size:unknown,blue,fabric,used,unknown
train,,Classic blue fabric sneakers pre-loved,pooled_images/team24_sneakers_027.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:used;size:unknown,blue,fabric,used,unknown
train,,Classic blue fabric sneakers pre-loved,pooled_images/team24_sneakers_028.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:used;size:unknown,blue,fabric,used,unknown
train,,Classic blue fabric sneakers pre-loved,pooled_images/team24_sneakers_029.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:used;size:unknown,blue,fabric,used,unknown
train,,Classic blue fabric sneakers pre-loved,pooled_images/team24_sneakers_030.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:used;size:unknown,blue,fabric,used,unknown
train,,White fabric sneakers gently used style,pooled_images/team24_sneakers_031.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White fabric sneakers gently used style,pooled_images/team24_sneakers_032.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White fabric sneakers gently used style,pooled_images/team24_sneakers_033.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
val,,White fabric sneakers gently used style,pooled_images/team24_sneakers_034.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White fabric sneakers gently used style,pooled_images/team24_sneakers_035.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White sneakers well-worn but stylish,pooled_images/team24_sneakers_036.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White sneakers well-worn but stylish,pooled_images/team24_sneakers_037.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White sneakers well-worn but stylish,pooled_images/team24_sneakers_038.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White sneakers well-worn but stylish,pooled_images/team24_sneakers_039.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,White sneakers well-worn but stylish,pooled_images/team24_sneakers_040.jpg,sneakers,footwear_sneakers,color:white;material:fabric;condition:used;size:unknown,white,fabric,used,unknown
train,,Green fabric sneakers with vintage wear,pooled_images/team24_sneakers_041.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:used;size:unknown,green,fabric,used,unknown
train,,Green fabric sneakers with vintage wear,pooled_images/team24_sneakers_042.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:used;size:unknown,green,fabric,used,unknown
train,,Green fabric sneakers with vintage wear,pooled_images/team24_sneakers_043.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:used;size:unknown,green,fabric,used,unknown
train,,Green fabric sneakers with vintage wear,pooled_images/team24_sneakers_044.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:used;size:unknown,green,fabric,used,unknown
val,,Green fabric sneakers with vintage wear,pooled_images/team24_sneakers_045.jpg,sneakers,footwear_sneakers,color:green;material:fabric;condition:used;size:unknown,green,fabric,used,unknown
train,,Deep brown fabric sneakers like new,pooled_images/team24_sneakers_046.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Deep brown fabric sneakers like new,pooled_images/team24_sneakers_047.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Deep brown fabric sneakers like new,pooled_images/team24_sneakers_048.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Deep brown fabric sneakers like new,pooled_images/team24_sneakers_049.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
val,,Deep brown fabric sneakers like new,pooled_images/team24_sneakers_050.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Vibrant blue fabric sneakers fresh design,pooled_images/team24_sneakers_051.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:new;size:unknown,blue,fabric,new,unknown
train,,Vibrant blue fabric sneakers fresh design,pooled_images/team24_sneakers_052.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:new;size:unknown,blue,fabric,new,unknown
train,,Vibrant blue fabric sneakers fresh design,pooled_images/team24_sneakers_053.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:new;size:unknown,blue,fabric,new,unknown
val,,Vibrant blue fabric sneakers fresh design,pooled_images/team24_sneakers_054.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:new;size:unknown,blue,fabric,new,unknown
train,,Vibrant blue fabric sneakers fresh design,pooled_images/team24_sneakers_055.jpg,sneakers,footwear_sneakers,color:blue;material:fabric;condition:new;size:unknown,blue,fabric,new,unknown
train,,Dark brown sneakers premium fabric finish,pooled_images/team24_sneakers_056.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Dark brown sneakers premium fabric finish,pooled_images/team24_sneakers_057.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Dark brown sneakers premium fabric finish,pooled_images/team24_sneakers_058.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Dark brown sneakers premium fabric finish,pooled_images/team24_sneakers_059.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,Dark brown sneakers premium fabric finish,pooled_images/team24_sneakers_060.jpg,sneakers,footwear_sneakers,color:brown;material:fabric;condition:new;size:unknown,brown,fabric,new,unknown
train,,baseball cap in red in front view,pooled_images/team13_clothing_cap_001.jpg,cap,clothing_cap,color:red;material:fabric;condition:new;size:large,red,fabric,new,large
train,,baseball cap in red in top view with logo,pooled_images/team13_clothing_cap_002.jpg,cap,clothing_cap,color:red;material:fabric;condition:new;size:large,red,fabric,new,large
train,,headwear cap displaying design and style,pooled_images/team13_clothing_cap_003.jpg,cap,clothing_cap,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
train,,headwear cap displaying brand and design in back view,pooled_images/team13_clothing_cap_004.jpg,cap,clothing_cap,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_005.jpg,cap,clothing_cap,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
train,,baseball cap in white color with stitching,pooled_images/team13_clothing_cap_006.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:large,white,fabric,worn,large
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_007.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:large,white,fabric,worn,large
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_008.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:large,white,fabric,worn,large
val,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_009.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:large,white,fabric,worn,large
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_010.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:large,white,fabric,worn,large
val,,cap with adjustable strap and fabric material in back view,pooled_images/team13_clothing_cap_011.jpg,cap,clothing_cap,color:gray;material:synthetic;condition:new;size:small,gray,synthetic,new,small
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_012.jpg,cap,clothing_cap,color:gray;material:synthetic;condition:new;size:small,gray,synthetic,new,small
val,,cap in grey color in front view,pooled_images/team13_clothing_cap_013.jpg,cap,clothing_cap,color:gray;material:synthetic;condition:new;size:small,gray,synthetic,new,small
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_014.jpg,cap,clothing_cap,color:red;material:fabric;condition:worn;size:large,red,fabric,worn,large
train,,casual cap showing Top view and details,pooled_images/team13_clothing_cap_015.jpg,cap,clothing_cap,color:red;material:fabric;condition:worn;size:large,red,fabric,worn,large
train,,headwear cap displaying design in top view,pooled_images/team13_clothing_cap_016.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
train,,cap in solid blue color in back view,pooled_images/team13_clothing_cap_017.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_018.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:large,black,synthetic,new,large
val,,casual cap showing front view and details,pooled_images/team13_clothing_cap_019.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:large,black,synthetic,new,large
train,,cap with fabric material in lateral view,pooled_images/team13_clothing_cap_020.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:large,black,synthetic,new,large
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_021.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:large,black,synthetic,new,large
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_022.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:large,black,synthetic,new,large
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_023.jpg,cap,clothing_cap,color:purple;material:fabric;condition:worn;size:small,purple,fabric,worn,small
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_024.jpg,cap,clothing_cap,color:purple;material:fabric;condition:worn;size:small,purple,fabric,worn,small
val,,baseball cap displaying logo and design,pooled_images/team13_clothing_cap_025.jpg,cap,clothing_cap,color:purple;material:fabric;condition:worn;size:small,purple,fabric,worn,small
val,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_026.jpg,cap,clothing_cap,color:purple;material:fabric;condition:worn;size:small,purple,fabric,worn,small
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_027.jpg,cap,clothing_cap,color:purple;material:fabric;condition:worn;size:small,purple,fabric,worn,small
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_028.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_029.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_030.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
val,,casual cap showing front view and details,pooled_images/team13_clothing_cap_031.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_032.jpg,cap,clothing_cap,color:blue;material:fabric;condition:used;size:small,blue,fabric,used,small
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_033.jpg,cap,clothing_cap,color:red;material:fabric;condition:used;size:large,red,fabric,used,large
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_034.jpg,cap,clothing_cap,color:red;material:fabric;condition:used;size:large,red,fabric,used,large
val,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_035.jpg,cap,clothing_cap,color:red;material:fabric;condition:used;size:large,red,fabric,used,large
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_036.jpg,cap,clothing_cap,color:red;material:fabric;condition:used;size:large,red,fabric,used,large
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_037.jpg,cap,clothing_cap,color:red;material:fabric;condition:used;size:large,red,fabric,used,large
val,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_038.jpg,cap,clothing_cap,color:black;material:synthetic;condition:used;size:medium,black,synthetic,used,medium
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_039.jpg,cap,clothing_cap,color:black;material:synthetic;condition:used;size:medium,black,synthetic,used,medium
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_040.jpg,cap,clothing_cap,color:black;material:synthetic;condition:used;size:medium,black,synthetic,used,medium
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_041.jpg,cap,clothing_cap,color:black;material:synthetic;condition:used;size:medium,black,synthetic,used,medium
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_042.jpg,cap,clothing_cap,color:black;material:synthetic;condition:used;size:medium,black,synthetic,used,medium
val,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_043.jpg,cap,clothing_cap,color:gray;material:fabric;condition:new;size:small,gray,fabric,new,small
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_044.jpg,cap,clothing_cap,color:gray;material:fabric;condition:new;size:small,gray,fabric,new,small
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_045.jpg,cap,clothing_cap,color:gray;material:fabric;condition:new;size:small,gray,fabric,new,small
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_046.jpg,cap,clothing_cap,color:gray;material:fabric;condition:new;size:small,gray,fabric,new,small
val,,casual cap showing front view and details,pooled_images/team13_clothing_cap_047.jpg,cap,clothing_cap,color:gray;material:fabric;condition:new;size:small,gray,fabric,new,small
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_048.jpg,cap,clothing_cap,color:white;material:synthetic;condition:used;size:small,white,synthetic,used,small
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_049.jpg,cap,clothing_cap,color:white;material:synthetic;condition:used;size:small,white,synthetic,used,small
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_050.jpg,cap,clothing_cap,color:white;material:synthetic;condition:used;size:small,white,synthetic,used,small
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_051.jpg,cap,clothing_cap,color:white;material:synthetic;condition:used;size:small,white,synthetic,used,small
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_052.jpg,cap,clothing_cap,color:white;material:synthetic;condition:used;size:small,white,synthetic,used,small
train,,baseball cap with curved brim and logo,pooled_images/team13_clothing_cap_053.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:small,white,fabric,worn,small
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_054.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:small,white,fabric,worn,small
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_055.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:small,white,fabric,worn,small
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_056.jpg,cap,clothing_cap,color:white;material:fabric;condition:worn;size:small,white,fabric,worn,small
train,,casual cap showing front view and details,pooled_images/team13_clothing_cap_057.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:small,black,synthetic,new,small
train,,cap with adjustable strap and fabric material,pooled_images/team13_clothing_cap_058.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:small,black,synthetic,new,small
train,,headwear cap displaying brand and design,pooled_images/team13_clothing_cap_059.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:small,black,synthetic,new,small
train,,baseball cap in solid color with stitching,pooled_images/team13_clothing_cap_060.jpg,cap,clothing_cap,color:black;material:synthetic;condition:new;size:small,black,synthetic,new,small
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_001.jpg,wristwatch,clothing_wrist_watch,color:black;material:metal;condition:mint;size:medium,black,metal,mint,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_002.jpg,wristwatch,clothing_wrist_watch,color:black;material:metal;condition:mint;size:medium,black,metal,mint,medium
val,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_003.jpg,wristwatch,clothing_wrist_watch,color:black;material:metal;condition:mint;size:medium,black,metal,mint,medium
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_004.jpg,wristwatch,clothing_wrist_watch,color:black;material:metal;condition:mint;size:medium,black,metal,mint,medium
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_005.jpg,wristwatch,clothing_wrist_watch,color:black;material:metal;condition:mint;size:medium,black,metal,mint,medium
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_006.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:new;size:small,silver,metal,new,small
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_007.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:new;size:small,silver,metal,new,small
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_008.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:new;size:small,silver,metal,new,small
val,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_009.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:new;size:small,silver,metal,new,small
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_010.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:new;size:small,silver,metal,new,small
val,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_011.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
val,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_012.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_013.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_014.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_015.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_016.jpg,wristwatch,clothing_wrist_watch,color:brown;material:rubber;condition:used;size:medium,brown,rubber,used,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_017.jpg,wristwatch,clothing_wrist_watch,color:brown;material:rubber;condition:used;size:medium,brown,rubber,used,medium
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_018.jpg,wristwatch,clothing_wrist_watch,color:brown;material:rubber;condition:used;size:medium,brown,rubber,used,medium
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_019.jpg,wristwatch,clothing_wrist_watch,color:brown;material:rubber;condition:used;size:medium,brown,rubber,used,medium
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_020.jpg,wristwatch,clothing_wrist_watch,color:brown;material:rubber;condition:used;size:medium,brown,rubber,used,medium
val,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_021.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_022.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
val,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_023.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_024.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_025.jpg,wristwatch,clothing_wrist_watch,color:silver;material:metal;condition:used;size:small,silver,metal,used,small
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_026.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:mint;size:medium,silver,rubber,mint,medium
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_027.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:mint;size:medium,silver,rubber,mint,medium
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_028.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:mint;size:medium,silver,rubber,mint,medium
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_029.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:mint;size:medium,silver,rubber,mint,medium
val,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_030.jpg,wristwatch,clothing_wrist_watch,color:silver;material:rubber;condition:mint;size:medium,silver,rubber,mint,medium
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_031.jpg,wristwatch,clothing_wrist_watch,color:gold;material:leather;condition:mint;size:medium,gold,leather,mint,medium
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_032.jpg,wristwatch,clothing_wrist_watch,color:gold;material:leather;condition:mint;size:medium,gold,leather,mint,medium
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_033.jpg,wristwatch,clothing_wrist_watch,color:gold;material:leather;condition:mint;size:medium,gold,leather,mint,medium
train,,watch with metal bracelet and crown,pooled_images/team13_clothing_wrist_watch_034.jpg,wristwatch,clothing_wrist_watch,color:gold;material:leather;condition:mint;size:medium,gold,leather,mint,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_035.jpg,wristwatch,clothing_wrist_watch,color:gold;material:leather;condition:mint;size:medium,gold,leather,mint,medium
train,,wristwatch with leather strap and metal case,pooled_images/team13_clothing_wrist_watch_036.jpg,wristwatch,clothing_wrist_watch,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
train,,watch displaying time with clear face,pooled_images/team13_clothing_wrist_watch_037.jpg,wristwatch,clothing_wrist_watch,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
train,,timepiece with round dial and band,pooled_images/team13_clothing_wrist_watch_038.jpg,wristwatch,clothing_wrist_watch,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
train,,wristwatch showing analog display and hands,pooled_images/team13_clothing_wrist_watch_039.jpg,wristwatch,clothing_wrist_watch,color:brown;material:plastic;condition:new;size:small,brown,plastic,new,small
